claimsPerMember,totalClaims,claimDensity,expansionNeed,members,settlements,housingShortage,farmShortage,paddockShortage,mineShortage,shrineNeed,avgProsperity,avgSpirituality,avgArmament,dominance,enemyPressure,localFood,localWood,localStone,localIron,localAnimals,agentProsperity,agentLoad,hasHome
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,1,0.08333333,1,0.3536567,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,0.7888889,0.08333333,1,0.4106708,0.0344,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,1,1,1,0.4446227,0.2333333,1,0
0.1366279,0.1305556,1,0.7374302,0.3583333,0.08333333,0.9534884,1,1,1,1,0.128107,0,0,0.3216513,0.20992,1,1,0.1333333,0,1,0.32594,0.0368,0,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,1,1,1,0.3469218,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,1,0.08333333,1,0.3583784,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,1,0.08333333,1,0.3848394,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.8777778,1,1,0.4087068,0.007644444,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,0.4,0,1,0.3003072,0.3111111,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.9111111,1,1,0.4381946,0.01591111,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,1,1,1,0.4054524,0.05697778,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,1,1,1,0.4164801,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.9777778,1,1,0.3203717,0,0,0
0.1366279,0.1305556,1,0.7374302,0.3583333,0.08333333,0.9534884,1,1,1,1,0.128107,0,0,0.3216513,0.20992,1,1,1,0.3333333,1,0.3223569,0,1,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.6777778,1,1,0.3478985,0.2333333,0,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,0.1333333,0,1,0.3019726,0,0,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3340325,0,0.04273504,0.3671257,0.20992,1,1,0.4,0.04166667,1,0.3602782,0,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.9777778,1,1,0.3272475,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.6777778,1,1,0.3034892,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.6777778,1,1,0.3309485,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.6777778,1,1,0.3513142,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,0.6333333,1,1,0.330213,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,1,1,1,0.4271029,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9298915,0.3713266,0.05047814,0.02777778,0.6059603,0,1,1,1,1,1,0.3575888,0.2333333,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.9111111,1,1,0.4044543,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,0.7888889,0.08333333,1,0.3792812,0.04435556,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.4511545,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.8777778,1,1,0.4467479,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,1,0.08333333,1,0.3647557,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,1,0.08333333,1,0.3461411,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,0.7888889,0.08333333,1,0.4008391,0.0344,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.436581,0,1,0
0.125,0.1305556,1,0.7589744,0.3916667,0.08333333,0.9574468,1,1,1,1,0.1264599,0,0,0.325506,0.20992,1,1,0.08888889,0,1,0.3303674,0.1256889,0,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.338169,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,1,0.08333333,1,0.3496624,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,1,0.08333333,1,0.3761294,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.8777778,1,1,0.4249429,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.9111111,1,1,0.4422407,0.01591111,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.39306,0.05697778,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.408432,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.8777778,1,1,0.3137965,0,0,0
0.125,0.1305556,1,0.7589744,0.3916667,0.08333333,0.9574468,1,1,1,1,0.1264599,0,0,0.325506,0.20992,1,1,1,0.3333333,1,0.3189762,0,1,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.6777778,1,1,0.3413222,0.3111111,0,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3309093,0,0.04273504,0.3665295,0.20992,1,1,0.4,0.04166667,1,0.3528697,0,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.9777778,1,1,0.3568686,0.3111111,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.30242,0.2333333,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.6333333,1,1,0.321219,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.6777778,1,1,0.3415969,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.6777778,1,1,0.3242507,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,1,1,1,0.4190363,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9368915,0.3668593,0.04543814,0.02777778,0.6051075,0,1,1,0.2666667,0.625,1,0.3081808,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.9111111,1,1,0.3878444,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3345676,0,0.04273504,0.3672279,0.20992,1,1,0.7888889,0.08333333,1,0.3662532,0.04435556,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.4282245,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.424489,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3345676,0,0.04273504,0.3672279,0.20992,1,1,1,0.08333333,1,0.4757901,0.09244444,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3345676,0,0.04273504,0.3672279,0.20992,1,1,1,0.08333333,1,0.3327401,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3345676,0,0.04273504,0.3672279,0.20992,1,1,0.7888889,0.08333333,1,0.4024839,0.0344,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.8777778,1,1,0.4119159,0,1,0
0.1223958,0.1305556,1,0.7638191,0.4,0.08333333,0.9583333,1,1,1,1,0.1299525,0,0,0.3273053,0.20992,1,1,0.1333333,0,1,0.3079661,0.1256889,0,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.3227174,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3345676,0,0.04273504,0.3672279,0.20992,1,1,1,0.08333333,1,0.333219,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3345676,0,0.04273504,0.3672279,0.20992,1,1,1,0.08333333,1,0.360977,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.8777778,1,1,0.4089659,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.9111111,1,1,0.4207442,0.01591111,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.3695134,0.05697778,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.39055,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.7888889,1,1,0.305239,0.0272,0,0
0.1223958,0.1305556,1,0.7638191,0.4,0.08333333,0.9583333,1,1,1,1,0.1299525,0,0,0.3273053,0.20992,1,1,1,0.3333333,1,0.304631,0,1,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.9777778,1,1,0.3457357,0.3111111,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.3619595,0.2333333,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.8888889,1,1,0.3438168,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.3229372,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.3055812,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,1,1,1,0.4036795,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9507251,0.3620931,0.03547794,0.02777778,0.6041976,0,1,1,0.5666667,1,1,0.3831326,0.3111111,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,0.9111111,1,1,0.3946557,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,0.7888889,0.08333333,1,0.3538256,0.04435556,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.4166758,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.4129552,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,1,0.08333333,1,0.4660518,0.09244444,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,1,0.08333333,1,0.3214347,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,0.7888889,0.08333333,1,0.3914204,0.0344,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,0.8777778,1,1,0.4035391,0,1,0
0.1223958,0.1305556,1,0.7679012,0.4,0.08333333,0.9166667,1,1,1,1,0.1505011,0,0,0.3457737,0.20992,1,1,0.1333333,0,1,0.3020989,0.1256889,0,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3136261,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,1,0.08333333,1,0.3685824,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,1,0.08333333,1,0.3497547,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,0.8777778,1,1,0.4005721,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,0.1333333,0,1,0.3122987,0,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,0.9111111,1,1,0.4325721,0.0048,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3547796,0.05697778,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,0.1333333,0,1,0.3015192,0,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.4248966,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3182233,0.1569778,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,0.9777778,1,1,0.336466,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3096141,0.3111111,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3550425,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3357557,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.312882,0,0,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3301506,0,0.04273504,0.3663846,0.20992,1,1,0.4,0,1,0.313365,0.3111111,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.3927164,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,1,1,1,0.323178,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9569473,0.3596397,0.03099794,0.02777778,0.6037292,0,1,1,0.5666667,1,1,0.3730796,0.2333333,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.9111111,1,1,0.4242806,0.01164444,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,0.7888889,0.08333333,1,0.3575171,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.4045662,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.4031742,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,1,0.08333333,1,0.4027893,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,1,0.08333333,1,0.3852285,0.02702222,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,0.7888889,0.08333333,1,0.391789,0.0344,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.8777778,1,1,0.3946005,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.3058928,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,1,0.08333333,1,0.3681659,0,1,5
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,1,0.08333333,1,0.3436837,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.8777778,1,1,0.3909766,0,1,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,0.4,0.04166667,1,0.3034134,0,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.9111111,1,1,0.4247378,0.0048,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.3455262,0.05697778,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.4164549,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.3296782,0.2333333,0,0
0.1223958,0.1305556,1,0.7718447,0.4,0.08333333,0.875,1,1,1,1,0.1573804,0,0,0.3616325,0.2174,1,1,1,0.3333333,1,0.3098909,0,1,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.3,0.625,1,0.3563296,0.3111111,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.9777778,1,1,0.3014258,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.3103679,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.3959719,0.2333333,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.9777778,1,1,0.3015452,0,0,0
0.3221154,0.09305556,0.9571429,0.5179856,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.327919,0,0.04273504,0.3659586,0.2174,1,1,0.4,0,1,0.306362,0.3111111,0,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,1,1,1,0.4277583,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.9777778,1,1,0.3171123,0,0,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9643099,0.3565481,0.02569685,0.02777778,0.603139,0,1,1,0.9333333,1,1,0.3185291,0,0,0
0.2109375,0.225,1,0.6197183,0.4,0.08333333,0.8333333,1,1,1,0,0.1698634,0,0,0.5245989,0.3136,1,1,1,0.1666667,1,0.3230132,0.02622222,1,3
0.2109375,0.225,1,0.6197183,0.4,0.08333333,0.8333333,1,1,1,0,0.1698634,0,0,0.5245989,0.3136,1,1,1,0.1666667,1,0.3146936,0.03528889,1,3
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9714365,0.3582618,0.0205657,0.02777778,0.6034661,0,1,1,0.9111111,1,1,0.4125176,0.01164444,1,0
0.1826923,0.05277778,0.5428571,0.7266187,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3261144,0,0.04273504,0.2792225,0.3136,1,1,0.7888889,0.08333333,1,0.3482331,0,1,5
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9714365,0.3582618,0.0205657,0.02777778,0.6034661,0,1,1,1,1,1,0.435996,0,1,0
0.496875,0.2208333,1,0.2392344,0.1666667,0.08333333,0.4,1,1,1,0.9714365,0.3582618,0.0205657,0.02777778,0.6034661,0,1,1,1,1,1,0.3932744,0,1,0
0.1826923,0.05277778,0.5428571,0.7266187,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3261144,0,0.04273504,0.2792225,0.3136,1,1,1,0.08333333,1,0.394239,0,1,5
0.1826923,0.05277778,0.5428571,0.7266187,0.1083333,0.08333333,0.5384615,1,1,0.5,1,0.3261144,0,0.04273504,0.2792225,0.3136,1,1,1,0.08333333,1,0.394293,0.02702222,1,5
